inn,revenue,net_profit,total_assets,total_liabilities,current_assets,current_liabilities,equity,region,industry,company_age,authorized_capital,is_bankrupt
0000000161,2745789.938374742,-101269.36807594774,3255486.9744387954,3293878.424476876,738140.4232451431,2642046.7893264433,-38391.45003808057,Novosibirsk,IT,1,125612.41840536035,1
0000000162,277185.8645713343,-92380.33980533096,207138.60416094877,182296.0992882587,46873.979701037664,159469.55217860188,24842.50487269007,Moscow_region,IT,9,106847.60688282264,1
0000000163,47148157.44556054,10592650.75826527,42641289.98749575,21939386.430409126,24406860.15276869,10310910.672911065,20701903.557086624,Moscow,Manufacturing,22,248084.98863946903,0
0000000164,3176955.2585859154,-410249.46628230857,3828923.7497353805,4061381.6684038546,928067.613403257,2375067.5552311027,-232457.91866847407,Ekaterinburg,Services,14,25374.663779737915,1
0000000165,34900078.900671855,4160785.4977675267,102572221.91611427,46812816.44702211,66337986.43488402,15905000.888036381,55759405.46909216,Moscow,Construction,24,348041.30663439125,0
0000000166,47663477.61626407,10249561.542140376,103227997.15453461,25673294.716975145,56101340.97293626,11600022.939313032,77554702.43755946,Novosibirsk,IT,17,964959.3560097151,0
0000000167,2219239.603817647,-729022.7105001784,2575296.99532598,2368644.462301676,596694.7822325972,1791478.1117860975,206652.53302430362,SPB,IT,13,13360.683826518873,1
0000000168,19629811.637377784,3197465.0399533967,19226539.515243873,5473836.949902432,10485779.274687978,2880749.3611580227,13752702.565341441,Moscow_region,Trade,17,984494.9790002429,0
0000000169,6508554.50141023,720204.2904438967,4898432.670960095,2335888.826084063,2050912.722111983,1057752.684896736,2562543.844876032,Ekaterinburg,IT,9,267449.8746042829,0
0000000170,31382843.896436103,4877154.192599511,49120692.75696002,12392372.253792737,32713461.078939788,5389881.316808401,36728320.50316729,Novosibirsk,Construction,5,399371.38333342515,0
0000000171,48209202.63637637,4807231.33493528,40231029.90769353,14782177.7844721,25631242.28964793,7016278.92419861,25448852.123221427,Ekaterinburg,Construction,9,638000.7833573355,0
0000000172,3183564.149452607,-1243592.630475842,1304778.5320298744,941158.4205355404,406337.48411053553,570662.4246162309,363620.11149433395,Novosibirsk,Construction,11,96331.69356639257,1
0000000173,7927408.90235222,911138.2117591552,18577032.099917255,7252608.047753908,9525679.461707644,3034076.964107687,11324424.052163348,SPB,Construction,8,422774.0354520508,0
0000000174,5556401.718048136,1009811.7204727773,15875072.293968897,8311447.831142789,6713965.868004696,3190019.4033650416,7563624.462826109,Novosibirsk,Construction,20,86505.03151420875,0
0000000175,2527715.306958811,-726738.6241916652,2692551.502455718,2190343.1161279343,1256929.5547390997,1489976.2233079504,502208.3863277836,Novosibirsk,Trade,13,38532.11015523791,1
0000000176,2867625.6095082206,165187.7656207232,6783420.408643648,3144890.1188241765,4345724.802977278,1042877.830559168,3638530.2898194715,Ekaterinburg,Manufacturing,19,958676.328384506,0
0000000177,49583626.23907857,12105841.926502699,141600348.32175744,72717028.08825602,71713837.39210555,30805789.356063917,68883320.23350142,SPB,IT,7,677287.5837162712,0
0000000178,3934176.130363296,-1474083.354861344,7707776.675814745,7967337.589399294,1565667.6486222623,4797654.977648452,-259560.91358454898,Moscow,Trade,4,157180.41832117972,1
0000000179,305560.9948150177,9982.319484397332,506563.33350174094,428760.7869682235,250237.7777321937,317605.6830977737,77802.54653351742,Novosibirsk,Manufacturing,5,184856.46443168746,1
0000000180,17244241.546727672,4063031.7712061293,18305435.437867355,6386158.858357808,9694980.820625927,2757680.677710496,11919276.579509547,Novosibirsk,Construction,20,945922.0458574722,0
0000000181,2530634.4095314443,-1247619.9988028903,5028639.276606323,5208299.822665598,1483834.500486115,4435947.833709663,-179660.54605927505,SPB,Construction,12,184596.04139151535,1
0000000182,2356643.5366432862,-86962.0221793931,3625540.8989172573,3945399.6158143897,1438790.653429881,2252710.7674672753,-319858.71689713234,Moscow,IT,6,153105.59382354654,1
0000000183,8658333.378607139,661026.9961552792,20043606.906363294,10565268.455449957,9301304.131456811,4772921.386619499,9478338.450913336,Moscow_region,Construction,14,746161.4675279381,0
0000000184,2590966.6798897716,-871467.3722839586,3266010.370701398,3411160.529850659,1508886.584192054,2573777.0457970276,-145150.1591492612,SPB,Manufacturing,5,40413.61064136887,1
0000000185,12710603.79382034,2482283.596127135,37871560.22283514,9076723.793088462,19710188.937814087,4901624.097251837,28794836.429746676,Ekaterinburg,Services,13,345382.48350717645,0
0000000186,18091536.1499441,3740576.288106557,34112790.61416426,6893916.807545805,21432971.78251133,2141205.1052596606,27218873.80661846,Moscow,Manufacturing,19,60480.03354934251,0
0000000187,3424056.231990195,-287807.12280715886,5928238.495643547,5543848.707830915,2078529.7198331915,3048482.699218083,384389.7878126316,SPB,Services,13,132239.38418323902,1
0000000188,33320579.222774364,1678556.722722993,31518984.177845642,6670316.986404813,14185608.487893932,2363932.2177763795,24848667.19144083,Novosibirsk,Construction,15,138341.10783197556,0
0000000189,417782.6129665449,-75622.37827879566,524118.2309968586,513808.85013576865,199713.3126728585,395934.5102598813,10309.380861089972,Novosibirsk,IT,2,124407.6723699714,1
0000000190,32006287.226933125,2554100.031732644,71647326.06969555,35706883.87773074,49765570.4613652,12959906.286221975,35940442.191964805,Ekaterinburg,IT,6,541405.6036195289,0
0000000191,36907527.52113311,3586360.5423494577,52724433.15077603,11863888.014615593,33765258.17502134,6287582.524891389,40860545.13616043,Moscow,IT,24,660436.939558432,0
0000000192,9323497.111779759,1745193.2065031053,27763659.617126137,13850952.040752929,17268882.895224374,8104106.521593132,13912707.576373208,Ekaterinburg,Manufacturing,7,225252.4404769574,0
0000000193,1796737.0723372074,98530.1014226257,4634220.814482402,1433032.3354579108,2573955.746406545,558334.7225516503,3201188.4790244913,Moscow_region,Manufacturing,23,103329.2982453995,0
0000000194,4225474.477279862,-1680235.5034276592,7033275.3370160125,6534570.001030093,2425710.9843785134,3616178.689910067,498705.33598591946,SPB,Services,4,19469.985278758897,1
0000000195,36610657.31829364,7435718.949454092,32849659.83819845,14588207.401661417,14473764.60343943,7664826.897928297,18261452.436537035,Novosibirsk,Manufacturing,6,62732.49511055733,0
0000000196,13454431.344927346,1337313.426399733,37210065.759079225,11156265.354347225,17919806.461354673,5888494.163853671,26053800.404732,Novosibirsk,Trade,12,852549.9644717204,0
0000000197,2163873.20907249,135308.37813754645,5985475.90701591,1530475.1069983242,3350227.712652949,647894.0080125544,4455000.800017586,SPB,Services,9,132103.38022441918,0
0000000198,2844824.0989630255,43390.26456137467,1106176.8360899955,1005953.5195975386,307569.52384516835,797045.5285659832,100223.31649245683,Ekaterinburg,Services,10,196114.6596725338,1
0000000199,1036834.4371774661,-325519.65854939097,855168.4604858943,1003555.5761697569,419209.4400873944,575244.2559196567,-148387.1156838626,Novosibirsk,Manufacturing,1,38736.89745963756,1
0000000200,34345828.2260636,5461711.57904711,101364569.96607122,29493420.294890136,52830541.09932267,13648485.511098051,71871149.67118108,Moscow,Manufacturing,9,722443.3423682803,0
0000000201,23185881.755668495,3406916.2479451876,21202013.09364932,12260684.416865818,13887161.92408346,6139006.848807589,8941328.676783502,Moscow_region,Construction,4,868887.5629840586,0
0000000202,1523879.04305114,-102353.50866608205,747144.2956147821,655982.7447411339,368654.85154021997,536328.7937462946,91161.55087364826,Ekaterinburg,IT,1,48259.11860583513,1
0000000203,3816282.5875586444,-325302.8885351727,1261310.6033604548,962540.0398276638,501861.374908579,543496.2357506488,298770.563532791,Moscow,Manufacturing,14,55371.28016249246,1
0000000204,2834105.6200349354,-555817.7425766212,1303853.6639717305,1136740.821208012,371245.3014157172,746033.1638827593,167112.84276371845,Novosibirsk,Trade,3,30040.00299175981,1
0000000205,5123694.612777133,708168.5388539613,5067452.752657149,1391975.1421915554,2169938.1559422333,566535.6816414417,3675477.6104655936,Ekaterinburg,Trade,11,598713.6975870996,0
0000000206,45796958.38614864,7172068.089684917,40983105.3137791,19604663.801827036,26146336.165420122,7744400.99581164,21378441.511952065,Moscow_region,Manufacturing,5,394945.6998023099,0
0000000207,25599029.641339332,4342172.067682346,14935984.34983027,5160042.797765486,9257182.259819867,2817967.7539579086,9775941.552064784,Moscow_region,Trade,7,468307.2474499315,0
0000000208,2575513.1905255276,82209.44971680152,2601767.1085944558,3101449.9056648975,1041685.1069368088,2338085.417057112,-499682.79707044177,SPB,Services,4,199444.8498455157,1
0000000209,1124072.2388000726,182044.776837696,2044124.304354409,997004.150034954,1363589.158738041,322851.8533392469,1047120.154319455,Novosibirsk,Construction,7,974784.5204773645,0
0000000210,45951295.98132737,3315371.717131027,110235138.36413229,65614845.45394778,73900402.48208807,32512180.568149716,44620292.9101845,SPB,Services,11,389908.3520591697,0
0000000211,2674631.071473895,-977879.9770406818,1315927.7261405787,978510.3477334487,547061.730292715,653691.382856969,337417.37840713,SPB,Manufacturing,2,76108.86820061166,1
0000000212,2233976.726550981,-407729.0081057948,3473202.73297632,3831282.781691733,1573781.7829922545,2304861.216417913,-358080.0487154126,SPB,Manufacturing,1,33990.30089725552,1
0000000213,688948.1391551836,128374.39124165385,632337.2903184935,292211.25939881714,441069.66789738205,94033.95189407692,340126.03091967636,Moscow,Construction,5,709443.0448343394,0
0000000214,15545346.861415828,2807995.770226608,44238358.09200659,24263933.961486958,27862177.60861515,13018430.469088452,19974424.13051963,Moscow_region,Trade,15,903905.018771235,0
0000000215,100923.1578272513,-41076.27136159952,97147.71924039969,86437.32422226162,26037.445723136396,56412.86810048577,10710.395018138064,Moscow_region,IT,14,82276.10430437783,1
0000000216,21361480.058172747,1184173.7157696558,62281713.4019716,15631563.069482978,38135497.816322,9251273.253981108,46650150.332488626,Moscow,IT,5,766263.8084169447,0
0000000217,48159112.67516428,9407121.670735836,60770912.18903347,32315410.577082627,29440854.88408094,18155642.770616207,28455501.611950845,Ekaterinburg,Construction,16,257521.02373914176,0
0000000218,13534131.295783404,801555.0398990372,25957475.154293798,8138482.975536687,16803842.600148384,2622807.3169324957,17818992.17875711,Moscow,IT,11,334923.15593163547,0
0000000219,43923353.12952892,9902623.295605911,58243245.1424104,19579185.42132914,40578564.39541962,9551761.43741076,38664059.72108126,Moscow,IT,18,277534.6614140612,0
0000000220,4977643.829337419,-146179.20496550063,5905763.706685342,4321958.680842492,2654121.399724639,3196483.485643078,1583805.02584285,Moscow,Construction,1,150137.4923276371,1
0000000221,43493299.5628543,2737354.26563153,125676551.28137022,26399212.09977314,76453462.02123268,8570824.143240009,99277339.18159708,Moscow,Services,24,462866.1628157762,0
0000000222,2272562.07045802,-377474.2227473917,3120734.1410532836,3107778.666524146,1281966.789508174,1849045.6003556966,12955.47452913737,Novosibirsk,IT,7,35021.75330968732,1
0000000223,32785100.847500887,7871906.325919015,65623564.901117474,32643626.427538924,36216321.044201925,16002924.46319529,32979938.47357855,SPB,Trade,8,896906.0148423314,0
0000000224,30401548.01502535,7037229.7298311135,33354804.582307197,12936884.763726637,17849476.465294857,5716698.169412675,20417919.81858056,Moscow_region,Construction,5,236292.8271014733,0
0000000225,29747938.342916556,4682370.047777966,78395931.6578901,17231327.109086055,50956973.11852146,9531980.449322222,61164604.548804045,Ekaterinburg,Construction,3,371917.616871814,0
0000000226,2612071.8571864404,-884398.2860678346,4921094.593366657,4421640.501815452,1112796.4418133358,3302198.770899977,499454.09155120514,Moscow_region,Trade,8,111003.89827484186,1
0000000227,33933300.273580916,2001070.9320960944,55192260.00562827,31557315.912138347,24812297.63441791,13158192.275797006,23634944.093489926,Ekaterinburg,Construction,21,440470.0215022685,0
0000000228,33893088.7193527,3706057.689052669,77821008.42173292,45261729.706909634,47970273.118870795,25295158.13972805,32559278.714823283,Ekaterinburg,Trade,16,98578.61236999568,0
0000000229,3464290.576113773,-1514005.1429586047,3299827.1958080223,3062629.8570516193,1025308.7985321451,1679576.8405000654,237197.33875640295,Moscow,Trade,12,114420.89477720729,1
0000000230,16393514.305808982,3278213.562092651,25109754.307410866,11511277.346816199,14913562.603474094,6520122.393441803,13598476.960594667,SPB,Services,15,59624.62482635621,0
0000000231,3101609.994889614,-60375.237935889745,4747802.50873638,3609655.532040829,2234961.5246520247,1900763.5221599676,1138146.9766955515,Moscow,Trade,14,37006.053520756956,1
0000000232,15104515.028880734,2223386.1039659074,29348068.424066067,6383076.599584478,12822200.10612961,2984680.1423708946,22964991.824481588,Moscow_region,Manufacturing,8,853324.1448404115,0
0000000233,4341924.914206322,688224.9440189915,11525015.477893315,5026223.103143393,5392367.258505202,2087249.147706282,6498792.374749922,Moscow,Services,5,864684.2207782195,0
0000000234,1918744.874844375,-325053.0501000725,2877150.200561138,3004327.458903769,898723.5143154361,1702684.8037565982,-127177.25834263116,Ekaterinburg,Trade,5,132690.69691816633,1
0000000235,8145757.487554527,448746.13053647836,17224660.090585914,7833102.389742941,8649901.33467438,2518448.6872945367,9391557.700842973,Ekaterinburg,Manufacturing,13,345656.6203102239,0
0000000236,2943085.4420466437,-565576.7182769751,1409563.1511255251,1104646.2621950733,692951.9252813846,653281.9434030446,304916.8889304518,Moscow_region,Construction,8,106036.47240298548,1
0000000237,2430302.6224581236,136561.51909321538,3572464.41167383,943166.2385328165,1454013.124590659,496920.41649885365,2629298.1731410134,SPB,Construction,17,513458.6373327861,0
0000000238,1914945.2327490018,-562722.0484369134,2117567.3657022407,1952532.331793449,1055517.1063181777,1402215.8748281235,165035.03390879184,Novosibirsk,Trade,13,64797.03318556169,1
0000000239,17349161.660598032,2746051.7038600696,15360299.013507608,6474129.395626519,8640343.974105157,3422034.09515785,8886169.61788109,SPB,Construction,21,388376.3647617144,0
0000000240,3353555.3188517317,397361.4141128222,3942504.1228073495,2312542.6358138747,2236632.4531679936,934690.6785033366,1629961.486993475,SPB,Services,5,192995.41708024289,0
0000000241,39228222.30827432,7724648.329605164,49083272.203163475,16213640.348432384,31303171.84382918,7108605.575571465,32869631.85473109,Novosibirsk,Construction,9,425380.85610110266,0
0000000242,27379716.905904327,2616130.5052752756,79676950.76424485,44920418.25603381,49132231.61054375,20664110.61370492,34756532.50821105,Moscow_region,IT,14,86082.4851253608,0
0000000243,34197416.70154403,4902419.07585465,20044923.47231386,11783269.76759648,13725433.471387032,5348081.190453282,8261653.704717379,SPB,IT,14,509237.0641744893,0
0000000244,10559543.00876132,2136825.303607942,15483999.270446062,6263435.4075745735,8480549.920126518,2963755.595797093,9220563.862871489,Moscow_region,Manufacturing,21,899729.9289830206,0
0000000245,30304790.775061585,5099731.160204216,76261198.53901167,29787117.280144922,53294138.425120465,9467581.163048647,46474081.25886675,Moscow,Trade,15,467192.3258020609,0
